ref_id,authors,published_year,journal,doi,title,abstract,country,country_imputed,country_combined,biome_classified,biome_imputed,biome_combined,spatial_scale,deployment_number,site_number,trap_night,temporal_scale_month,taxonomy_scope,primary_taxonomic_group,scientific_name,species_count_minimum,focal_species_emphasis,focal_species_scientific_name,abundance,occupancy,density,species_distribution,detectability,demographic_rate,population_growth_rate,social_dynamics,group_size,group_composition,age_structure,sex_ratio,space_use_extent,habitat_landscape_use,dispersal,connectivity,within_species_spatial_overlap,behavioral_response_to_factor,diel_activity,behavioral_state_classification,predator_prey_interaction,interspecific_competition,scavenging,herbivory,seed_dispersal,interspecific_temporal_spatial_avoidance,species_richness,diversity_or_evenness,community_composition,trophic_or_functional_structure,human_wildlife_overlap,anthropogenic_disturbance_effect,direct_human_pressure,sampling_method,camera_main,statistical_method_listed,statistical_method_other,study_approach,temporal_design,extraction_confidence
RN0901,"Jhala, Y ; Saini, S ; Kumar, S ; Qureshi, Q",2022,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2022.814966,"Distribution, Status, and Conservation of the Indian Peninsular Wolf","An understanding of the distribution range and status of a species is paramount for its conservation. We used photo captures from 26,838 camera traps deployed over 121,337 km(2) along with data from radio-telemetry, published, and authenticated wolf sightings to infer wolf locations. A total of 3,324 presence locations were obtained and after accounting for spatial redundancy 574 locations were used for modeling in maximum entropy framework (MaxEnt) with ecologically relevant covariates to infer potentially occupied habitats. Relationships of wolf occurrence with eco-geographical variables were interpreted based on response curves. Wolves avoided dense wet forests, human disturbances beyond a threshold, arid deserts, and areas with high top-carnivore density, but occurred in semi-arid scrub, grassland, open forests systems with moderate winter temperatures. The potential habitat that can support wolf occupancy was 364,425 km(2) with the largest wolf habitat available in western India (Saurashtra-Kachchh-Thar landscape 102,837 km(2)). Wolf habitats across all landscapes were connected with no barriers to dispersal. Breeding packs likely occurred in approximate to 89,000 km(2). Using an average territory size of 188 (SE 23) km(2), India could potentially hold 423-540 wolf packs. With an average adult pack size of 3 (SE 0.24), and a wolf density < 1 per 100 km(2) in occupied but non-breeding habitats, a wolf population of 3,170 (SE range 2,568-3,847) adults was estimated. The states of Madhya Pradesh, Rajasthan, Gujarat, and Maharashtra were major strongholds for the species. Within forested landscapes, wolves tended to avoid top-carnivores but were more sympatric with leopards and dhole compared to tigers and lions. This ancient wolf lineage is threatened by habitat loss to development, hybridization with dogs, fast-traffic roads, diseases, and severe persecution by pastoralists. Their status is as precarious as that of the tiger, yet focused conservation efforts are lacking. Breeding habitat patches within each landscape identified in this study should be made safe from human persecution and free of feral dogs so as to permit packs to breed and successfully recruit individuals to ensure wolf persistence in the larger landscape for the long term.",India,NA,India,grassland,NA,grassland,national,26838,NA,NA,NA,single_species,mammal,Canis lupus,1,1,Canis lupus,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,camera;focal_GPS;secondary_data,1,MaxEnt,NA,observational,NA,95
RN0904,"Patil, S. ; Yardi, K.",2022,J. Threat. Taxa,10.11609/jot.7652.14.1.20511-20516,"Distributon of Smooth-coated Oters Lutrogale perspicillata (Mammalia: Carnivora: Mustelidae): in Ratnagiri, Maharashtra, India","This report describes the distributon of Smooth-coated oters in Ratnagiri, Maharashtra, and investgates the utlity of scat counts for quantfying oter occurrence. The study duraton was from February to June 2020. Surveys were conducted along the Jog River in Anjarle and Aade River in Aadekond using camera traps. The results subjected to principal component analysis indicated that the occurrence of Smooth-coated Oters at Anjarle is 76% and at Aadekond 48%. We also mapped the distributon and threats associated with Smooth-coated Oters. This study serves as a baseline for eforts to support long-term otter research and conservaton (C) Patl & Yardi 2022. Creatve Commons Atributon 4.0 Internatonal License. JoTT allows unrestricted use, reproducton, and distributon of this artcle in any medium by providing adequate credit to the author(s) and the source of publicaton",India,NA,India,NA,NA,NA,local,NA,NA,NA,5,single_species,mammal,Lutrogale perspicillata,1,1,Lutrogale perspicillata,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera;transect,1,other,principal component analysis,observational,cross_sectional,95
RN0905,"Stolle, K. ; Van Beest, F.M. ; Wal, E.V. ; Brook, R.K.",2015,Can. Field-Nat.,10.22621/cfn.v129i1.1670,"Diurnal and nocturnal activity patterns of invasive Wild Boar (Sus scrofa) in Saskatchewan, Canada","The Wild Boar (Sus scrofa) is invasive in western Canada and poses a significant ecological and socio-economic threat over much of the country. We sought to quantify their presence and to determine when they are most active and whether their activity patterns are influenced by group size. Digital trail cameras (n = 18) were placed in a stratified design in the four most dominant habitat types of central Saskatchewan, Canada, and activated between December 2011 and June 2013 for a total of 5715 trap-days. In 71 175 photographs, we obtained 22 individual visits of Wild Boars to the trail cameras. We found no differences in activity between night (1900-0700; 59% of all detections) and day (0701-1859; 41% of detections), and we did not detect any effect of group size. Ongoing monitoring will be required to determine changing activity patterns in response to changing hunting pressure as Wild Boar continue to expand across Canada.",Canada,NA,Canada,NA,temperate_deciduous_forest,temperate_deciduous_forest,regional,18,NA,5715,19,single_species,mammal,Sus scrofa,1,1,Sus scrofa,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,NA,NA,observational,longitudinal,95
RN0906,"Moreira-Arce, D ; Vergara, PM ; Boutin, S",2015,PLOS ONE,10.1371/journal.pone.0137854,Diurnal Human Activity and Introduced Species Affect Occurrence of Carnivores in a Human-Dominated Landscape,"Diurnal human activity and domestic dogs in agro-forestry mosaics should theoretically modify the diurnal habitat use patterns of native carnivores, with these effects being scale-dependent. We combined intensive camera trapping data with Bayesian occurrence probability models to evaluate both diurnal and nocturnal patterns of space use by carnivores in a mosaic of land-use types in southern Chile. A total of eight carnivores species were recorded, including human-introduced dogs. During the day the most frequently detected species were the culpeo fox and the cougar. Conversely, during the night, the kodkod and chilla fox were the most detected species. The best supported models showed that native carnivores responded differently to landscape attributes and dogs depending on both the time of day as well as the spatial scale of landscape attributes. The positive effect of native forest cover at 250m and 500 m radius buffers was stronger during the night for the Darwin's fox and cougar. Road density at 250m scale negatively affected the diurnal occurrence of Darwin's fox, whereas at 500m scale roads had a stronger negative effect on the diurnal occurrence of Darwin's foxes and cougars. A positive effect of road density on dog occurrence was evidenced during both night and day. Patch size had a positive effect on cougar occurrence during night whereas it affected negatively the occurrence of culpeo foxes and skunks during day. Dog occurrence had a negative effect on Darwin's fox occurrence during day-time and night-time, whereas its negative effect on the occurrence of cougar was evidenced only during day-time. Carnivore occurrences were not influenced by the proximity to a conservation area. Our results provided support for the hypothesis that diurnal changes to carnivore occurrence were associated with human and dog activity. Landscape planning in our study area should be focused in reducing both the levels of diurnal human activity in native forest remnants and the dispersion rates of dogs into these habitats.",Chile,NA,Chile,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,NA,NA,NA,community,mammal,Lycalopex culpaeus;Puma concolor;Leopardus guigna;Lycalopex griseus;Lycalopex fulvipes,8,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,camera,1,occupancy_model,NA,observational,cross_sectional,95
RN0907,"Zhang, JD ; Hull, V ; Ouyang, ZY ; Li, RG ; Connor, T ; Yang, HB ; Zhang, ZJ ; Silet, B ; Zhang, HM ; Liu, JG",2017,BIOLOGICAL CONSERVATION,10.1016/j.biocon.2017.02.014,Divergent responses of sympatric species to livestock encroachment at fine spatiotemporal scales,"Livestock are a major human-induced threat to wildlife worldwide, especially in forest landscapes where livestock degrade the food and habitat of forest-dwelling wildlife. However, few empirical studies on this topic have been conducted at fine spatiotemporal scales that are crucial for wildlife-livestock interactions, in particular those involving multiple sympatric wildlife species under policy changes. Here, we demonstrate wildlife-livestock interactions through examining the interactions of several sympatric, threatened wildlife species with livestock in Wolong Nature Reserve, China, using data collected from infrared camera traps, DNA analysis of panda fecal samples and panda distribution predictive modeling along with habitat predictors. Camera trapping revealed an increase in livestock after the government implemented an incentive policy to encourage livestock production midway through the study. Three species (giant panda, red panda, and golden snub-nosed monkey) were displaced as more livestock encroached on forest habitat. In contrast, the detection rate of sambar deer was not affected by livestock encroachment, but sambar shifted the timing of visiting water sources (streams) to dusk (when livestock disturbance and other human activities were lower). The number of giant pandas detected via DNA testing of feces was relatively stable, but panda distribution modeling showed that pandas occurred across a wider area after disturbance. Our research shows that with increased livestock, different wildlife species may respond in different ways, which is likely associated with their biological traits (e.g., life history strategy and diet). Our study underscores the need for careful livestock policy making and planning. (C) 2017 Elsevier Ltd. All rights reserved.",China,NA,China,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,NA,NA,NA,community,multi_taxa,Ailuropoda melanoleuca;Ailurus fulgens;Rhinopithecus roxellana;Rusa unicolor,4,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,camera;genetics;modeling,1,SDM,NA,observational,longitudinal,95
RN0909,"Sirianni, G. ; Wittig, R.M. ; Gratton, P. ; Mundry, R. ; Schuler, A. ; Boesch, C.",2018,Anim. Cogn.,10.1007/s10071-017-1144-0,Do chimpanzees anticipate an object's weight? A field experiment on the kinematics of hammer-lifting movements in the nut-cracking Tai chimpanzees,"When humans are about to manipulate an object, our brains use visual cues to recall an internal representation to predict its weight and scale the lifting force accordingly. Such a long-term force profile, formed through repeated experiences with similar objects, has been proposed to improve manipulative performance. Skillful object manipulation is crucial for many animals, particularly those that rely on tools for foraging. However, despite enduring interest in tool use in non-human animals, there has been very little investigation of their ability to form an expectation about an object's weight. In this study, we tested whether wild chimpanzees use long-term force profiles to anticipate the weight of a nut-cracking hammer from its size. To this end, we conducted a field experiment presenting chimpanzees with natural wooden hammers and artificially hollowed, lighter hammers of the same size and external appearance. We used calibrated videos from camera traps to extract kinematic parameters of lifting movements. We found that, when lacking previous experience, chimpanzees lifted hollowed hammers with a higher acceleration than natural hammers (overshoot effect). After using a hammer to crack open one nut, chimpanzees tuned down the lifting acceleration for the hollowed hammers, but continued lifting natural hammers with the same acceleration. Our results show that chimpanzees anticipate the weight of an object using long-term force profiles and suggest that, similarly to humans, they use internal representations of weight to plan their lifting movements. (C) 2017, The Author(s).",NA,NA,NA,NA,NA,NA,local,NA,NA,NA,NA,single_species,mammal,NA,1,1,Pan troglodytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,NA,NA,experimental,cross_sectional,90
RN0910,"Kumar, U ; Awasthi, N ; Qureshi, Q ; Jhala, Y",2019,SCIENTIFIC REPORTS,10.1038/s41598-019-51213-w,Do conservation strategies that increase tiger populations have consequences for other wild carnivores like leopards?,"Most large carnivore populations are declining across their global range except in some well managed protected areas (PA's). Investments for conserving charismatic apex carnivores are often justified due to their umbrella effect on biodiversity. We evaluate population trends of two large sympatric carnivores, the tiger and leopard through spatially-explicit-capture-recapture models from camera trap data in Kanha PA, India, from 2011 to 2016. Our results show that the overall density (100 km(-2)) of tigers ranged between 4.82 +/- 0.33 to 5.21 +/- 0.555E and of leopards between 6.63 +/- 0.71 to 8.64 +/- 0.755E, with no detectable trends at the PA scale. When evaluated at the catchment scale, Banjar catchment that had higher prey density and higher conservation investments, recorded significant growth of both carnivores. While Ha Ion catchment, that had lower prey and conservation investments, populations of both carnivores remained stable. Sex ratio of both carnivores was female biased. As is typical with large carnivores, movement parameter sigma (an index for range size), was larger for males than for females. However, sigma was surprisingly similar for the same genders in both carnivores. At home-range scale, leopards achieved high densities and positive growth rates in areas that had low, medium or declining tiger density. Our results suggest that umbrella-species conservation value of tigers is likely to be compromised at very high densities and therefore should not be artificially inflated through targeted management.",India,NA,India,NA,rainforest,rainforest,local,NA,NA,NA,72,multi_species,mammal,Panthera tigris;Panthera pardus,2,0,NA,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,camera,1,SCR,NA,observational,longitudinal,95
RN0911,"Bhatt, U ; Lyngdoh, S",2023,MAMMALIAN BIOLOGY,10.1007/s42991-023-00378-z,Do dholes segregate themselves from their sympatrids? Habitat use and carnivore co-existence in the tropical forest,"The dhole or Asiatic wild dog Cuon alpinus is the only endangered social canid in the tropical Indian forests and is considered at high risk of extinction in the wild. Despite this, knowledge about its ecology is still scarce. We investigated relative abundance, habitat utilisation and spatial and temporal ecology of dholes in Manas National Park, North-East India. Camera traps (n = 473) were deployed across forested habitats of Manas for 11,388 trap nights. Independent records and relative abundance index were 163 and 1.431 +/- 0.387 SE per 100 trap nights, respectively. Dhole habitat use exhibited a non-significant relationship with habitat and anthropological variables. The availability of small prey, i.e., rhesus macaque, showed a tendency of a positive association with dhole habitat use and, therefore, intrinsically highlights the potential conservation importance of small prey species. Low temporal overlaps (< 0.50) were observed between dhole and other sympatric carnivores. Dholes showed a positive co-occurrence pattern with tigers and leopards. To coexist, dholes segregate themselves from other sympatric carnivores, primarily by utilising different temporal niches and adjusting their activity peaks when encountering them. This spatio-temporal segregation suggests a partial avoidance of dholes from dominant predators that may decrease competition and the risk of intraguild predation.",India,NA,India,rainforest,NA,rainforest,local,473,NA,11388,NA,single_species,mammal,Cuon alpinus,1,1,Cuon alpinus,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,camera,1,RAI,NA,observational,cross_sectional,95
RN0914,"Meyer, N.F.V. ; Moreno, R. ; Sanches, E. ; Ortega, J. ; Brown, E. ; Jansen, P.A.",2016,Therya,10.12933/therya-16-341,Do protected areas in Panama support intact assemblages of ungulates?,"Ungulates play an essential role in terrestrial ecosystems, but suffer from hunting and habitat degradation which often results in their decline. Panama harbors five species of ungulate and is an important portion of the Mesoamerican Biological Corridor, but its forest habitat and its fauna are currently threatened. Protected areas have been designated to preserve the biodiversity, but studies evaluating their effectiveness in maintaining ungulates are lacking in Panama. In this study we used camera-trapping surveys to determine the occurrence and abundance of the ungulate species in 13 protected areas across Panama. There were large differences in the ungulate communities among the sites we surveyed. Some sites were impoverished with just one ungulate species recorded while just a single site harbored all five species. The white-lipped peccary was the rarest species and the collared peccaries the most common, captured in all the sites. Moreover, we found large variation in ungulate abundance across the sites. Our results indicate that few protected areas in Panama effectively maintain the entire assemblage of ungulate species. (C) 2016 Asociacion Mexicana de Mastozoologia.",Panama,NA,Panama,NA,rainforest,rainforest,national,NA,13,NA,NA,community,mammal,NA,5,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,camera,1,NA,NA,observational,cross_sectional,95
RN0916,"Forbes, RE ; Kerley, GIH",2023,BEHAVIOUR,10.1163/1568539X-bja10189,Do ruminants and hindgut fermenters differ in their activity? Comparison of syntopic black wildebeest and Cape mountain zebra,"Optimally foraging animals should minimise time spent foraging in order to perform other fitness-enhancing activities. The ruminants' more efficient digestive system, requiring lower volumes of forage, is predicted to provide an advantage over hindgut fermenters with respect to foraging effort, but this may be offset by their need for higher quality forage. We contrasted the activity of two similarly-sized, syntopic grazers, black wildebeest (Connochaetes gnou), a ruminant, and Cape mountain zebra (Equus zebra zebra), a hindgut fermenter, using camera trap data and tested the volume-requirement and the nutrient-driven hypotheses, seasonally. Zebra and wildebeest activ-ity varied seasonally, potentially due to differences in resource availability. In winter, a greater proportion of wildebeest were recorded grazing relative to zebra, supporting the nutrient-driven hypothesis, whilst the inverse occurred (although not significantly) in summer, supporting the volume-requirement hypothesis. Seasonal variation in resources may provide temporal foraging trade-offs of benefits for ruminants and hindgut fermenters.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,multi_species,mammal,Connochaetes gnou;Equus zebra zebra,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,NA,NA,observational,longitudinal,85
RN0918,"Green, SE ; Davidson, Z ; Kaaria, T ; Doncaster, CP",2018,AFRICAN JOURNAL OF ECOLOGY,10.1111/aje.12541,Do wildlife corridors link or extend habitat? Insights from elephant use of a Kenyan wildlife corridor,"Human encroachment on wildlife habitats is leading to increased fragmentation; hence, there is an increasing focus on improving connectivity between remaining habitat. Large, wide-ranging species such as the African elephant, (Loxodonta africana), are particularly vulnerable due to their extensive habitat requirements. Wildlife corridors have been created to facilitate movement, with little knowledge to date on whether they serve their intended function as transit routes, or whether they simply extend the available habitat for occupancy. We collected data on elephant behaviour in the Mount Kenya Elephant Corridor, with the aim of quantifying the utility of the corridor. A grid of 25 camera traps was used to survey the 478 ha corridor over 11 weeks. Cameras recorded over 43,000 photos with 694 separate events triggered by elephants. Patterns of use varied spatially and temporally, indicating that certain areas were treated as habitat extension, while others were predominantly for transit. These differences were likely due to variation in vegetation cover and levels of human disturbance. Corridor use differed amongst individuals, suggesting that use may depend on both the characteristics of the corridor itself and the social or resource needs of individual elephants.",NA,NA,NA,NA,NA,NA,local,25,NA,NA,3,single_species,mammal,Loxodonta africana,1,1,Loxodonta africana,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,camera,1,NA,NA,observational,cross_sectional,95
RN0920,"Carey, C ; Lohr, A ; Kays, R",2022,SOUTHEASTERN NATURALIST,10.1656/058.021.0306,Documenting Wild Turkey Breeding Patterns in North Carolina with Camera Traps,"Meleagris gallopavo L. (Wild Turkey) is a valued game species that is sensitive to the timing of hunting seasons, which generally overlap with breeding, but can vary spatially or temporally. Here, we analyze the timing of turkey reproduction across North Carolina by examining camera-trap images collected from 527 sites over 3 years. We found a peak of male strutting behavior at Julian week 13 and, based on the age of poults photographed later in the summer, estimated the peak of egg hatching at week 22. The timing of strutting significantly varied across years but not across the 3 ecoregions of the state. Understanding turkey breeding and reproductive chronology can be useful when agencies set hunting seasons to balance the interest of hunters while minimizing potential impacts to reproduction.",United States,NA,United States,NA,temperate_deciduous_forest,temperate_deciduous_forest,regional,NA,527,NA,36,single_species,bird,Meleagris gallopavo,1,1,Meleagris gallopavo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,other,age estimation,observational,longitudinal,95
RN0921,"Goldingay, RL ; Parkyn, JL ; McLean, D ; Cooper, L",2026,AUSTRALIAN MAMMALOGY,10.1071/AM25044,Does a highway through a conservation reserve disrupt populations of medium-sized mammals in eastern Australia?,"Major roads are common within conservation reserves in Australia; however, few studies have described their impacts on wildlife. We investigated whether eight species of native mammals were influenced by a highway through a conservation reserve in north-east New South Wales. We conducted camera-trapping over a 17-month period at sites along the highway and at sites at varying distance (0.5-10 km) along service roads through adjoining forest. Evidence of a highway response on the basis of the probability of occupancy was strongest in the Vulnerable parma wallaby (Notamacropus parma), with occupancy increasing from 0.5 (0.26-0.66, 95%CI) at highway sites to 0.96 (0.74-1.0) at sites >3 km into the forest interior. For the Vulnerable long-nosed potoroo (Potorous tridactylus) and the swamp wallaby (Wallabia bicolor), the probability of detection increased by 10% from the highway to forest interior, but other factors (season or recent wildfire) induced greater variation in detection. The mountain brushtail possum (Trichosurus caninus) differed from all other species in showing higher detection near the highway (0.35, 0.30-0.41) than in the forest interior (0.18, 0.15-0.22). Enhanced habitat quality associated with the highway may explain this pattern. The Endangered spotted-tailed quoll (Dasyurus maculatus) was detected at 80% of sites, although too infrequently to adequately assess its response to the highway. Our study showed that an occupancy approach can be used to investigate responses of wildlife to roads. Further studies are needed to better understand if major roads through conservation reserves have an adverse influence of wildlife populations.",Australia,NA,Australia,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,NA,NA,17,multi_species,mammal,Notamacropus parma;Potorous tridactylus;Wallabia bicolor;Trichosurus caninus;Dasyurus maculatus,8,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,camera;transect,1,occupancy_model,NA,observational,longitudinal,95
RN0922,"Viana, DFP ; Larcher, L ; Rabelo, APC ; Hoogesteijn, R ; Tortato, FR ; Porfirio, GEO",2022,REVISTA MEXICANA DE BIODIVERSIDAD,10.22201/ib.20078706e.2022.93.4078,Does cattle ranching drive activity patterns of jaguar (Panthera onca) and puma (Puma concolor) in the Brazilian Pantanal?,"We conducted a comparative study of jaguar and puma activity patterns within a mosaic of protected areas (AMR) and on a cattle ranch (CR) in Pantanal, Brazil, to better understand their activity patterns in these landscapes. We hypothesized that the activity patterns of the jaguar and puma would be biased to the nocturnal period within the cattle ranch but not in the protected areas. We used data from camera traps analyzed through a non-parametric kernel density approach to explore interspecific and intraspecific temporal relationships between these species at both sites. We obtained 71 jaguar and 29 puma independent records at AMR, and 85 jaguar and 26 puma independent records at CR. Activity patterns of jaguars and pumas differed between sites, both being cathemeral in AMR, but nocturnal at CR with moderate to high overlaps, concordant with our hypothesis. Overall, our data suggest that the cattle ranching is not incompatible with the existence of jaguars and pumas but does shape their pattern of activities.",Brazil,NA,Brazil,NA,rainforest,rainforest,local,NA,NA,NA,NA,multi_species,mammal,Panthera onca;Puma concolor,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,camera,1,other,non-parametric kernel density approach,observational,cross_sectional,90
RN0923,"Moreno, A. ; Navarro, I. ; Chamizo, R. ; Martinez-Carrasco, C. ; Sanchez-Garcia, C.",2025,Ecologies,10.3390/ecologies6030046,Does Forest Structure Influence the Abundance of Predators and Habitat Competitors of the Endangered Pyrenean Capercaillie?,"The Pyrenean capercaillie (Tetrao urogallus aquitanicus) is a forest obligate grouse that has experienced a marked population decline in recent decades owing to the lack of optimal habitats. However, the effect of forest structure on potential predators and habitat competitors has not been well-studied. We conducted a camera-trapping study at three conservation areas in Huesca province (northeastern Spain), which were classified as 'optimal', 'favorable', and 'unfavorable' based on habitat suitability for the capercaillie. This study was conducted for 3417 days at a total of 130 camera locations in autumn-winter and spring-summer, capturing 8757 valid photos. In total, 36 different species were recorded. The most frequently detected species were Southern chamois (Rupicapra pyrenaica pyrenaica; 32.6%), roe deer (Capreolus capreolus; 18%), wild boar (Sus scrofa; 9.6%), red squirrel (Sciurus vulgaris; 6.1%), mustelids (5.6%), and red fox (Vulpes vulpes; 4.8%). Capercaillies were photographed in the optimal and favorable habitat areas. Nest predators, such as mustelids and red fox, were more frequently detected in the favorable area during autumn-winter and in the optimal area in spring-summer, while corvids were more frequently detected in the unfavorable habitat area during both periods. No clear pattern was found for wild boar (nest predator and habitat competitor) or cervids (competitors). As capercaillie coexist with a wide range of predators and competitors, and habitat structure may not always explain species relative abundance, factors such as disturbance and food resources should be also taken into account when aiming to develop targeted management for the benefit of the capercaillie. (C) 2025 by the authors.",Spain,NA,Spain,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,130,3,3417,NA,community,bird,Tetrao urogallus aquitanicus;Rupicapra pyrenaica pyrenaica;Capreolus capreolus;Sus scrofa;Sciurus vulgaris;Vulpes vulpes,36,1,Tetrao urogallus aquitanicus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,camera,1,NA,NA,observational,cross_sectional,90
RN0924,"Sharma, R.K. ; Bhatnagar, Y.V. ; Mishra, C.",2015,Biol. Conserv.,10.1016/j.biocon.2015.04.026,Does livestock benefit or harm snow leopards?,"Large carnivores commonly prey on livestock when their ranges overlap. Pastoralism is the dominant land use type across the distributional range of the endangered snow leopard Panthera uncia. Snow leopards are often killed in retaliation against livestock depredation. Whether livestock, by forming an alternative prey, could potentially benefit snow leopards, or, whether livestock use of an area is detrimental to snow leopards is poorly understood. We examined snow leopard habitat use in a multiple use landscape that was comprised of sites varying in livestock abundance, wild prey abundance and human population size. We photographically sampled ten sites (average size 70. sq. km) using ten camera traps in each site, deployed for a period of 60. days. Snow leopard habitat use was computed as a Relative Use Index based on the total independent photographic captures and the number of snow leopard individuals captured at each site. We quantified livestock abundance, wild prey abundance, human population size and terrain ruggedness in each of the sites. Key variables influencing snow leopard habitat use were identified using Information Theory based model selection approach. Snow leopard habitat use was best explained by wild prey density, and showed a positive linear relationship with the abundance of wild ungulates. We found a hump-shaped relationship between snow leopard habitat use and livestock stocking density, with an initial increase in habitat use followed by a decline beyond a threshold of livestock density. Our results suggest that in the absence of direct persecution of snow leopards, livestock grazing and snow leopard habitat use are potentially compatible up to a certain threshold of livestock density, beyond which habitat use declines, presumably due to depressed wild ungulate abundance and associated anthropogenic disturbance. (C) 2015 Elsevier Ltd.",NA,NA,NA,NA,NA,NA,regional,100,10,600,2,single_species,mammal,Panthera uncia,1,1,Panthera uncia,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,camera,1,RAI,NA,observational,cross_sectional,95
RN0925,"Bartlow, A.W. ; Kachmar, M. ; Lichti, N. ; Swihart, R.K. ; Stratford, J.A. ; Steele, M.A.",2011,Integr. Zool.,10.1111/j.1749-4877.2011.00254.x,Does multiple seed loading in Blue Jays result in selective dispersal of smaller acorns?,"Studies from both tropical and temperate systems show that scatter-hoarding rodents selectively disperse larger seeds farther from their source than smaller seeds, potentially increasing seedling establishment in larger-seeded plants. Size-biased dispersal is evident in many oaks (Quercus) and is true both across and within species. Here, we predict that intraspecifc variation in seed size also influences acorn dispersal by the Blue Jay (Cyanocitta cristata Linnaeus), but in an opposite manner. Blue Jays are gape-limited and selectively disperse smaller acorn species (e.g. pin oaks [Quercus palustris Munchh]), but often carry several acorns in their crop during a single dispersal event. We predict that jays foraging on smaller acorns will load more seeds per trip and disperse seeds to greater distances than when single acorns are carried in the bill. To test this, we presented free-ranging Blue Jays with pin oak acorns of different sizes over a 2-year period. In each of 16 experimental trials, we monitored the birds at a feeding station with remote cameras and determined the number of acorns removed and the distance acorns were dispersed when cached. Jays were significantly more likely to engage in multiple seed loading with smaller seeds in both years of the study. During the second year, these smaller acorns were dispersed farther than larger acorns, and during the first year, larger acorns were dispersed farther, revealing an inconsistent response to seed size during our study. We suggest that in some circumstances, multiple seed loading by Blue Jays may favor dispersal in some plant species. (C) 2011 ISZS, Blackwell Publishing and IOZ/CAS.",NA,NA,NA,NA,NA,NA,local,NA,NA,NA,24,single_species,bird,Cyanocitta cristata;Quercus palustris,2,1,Cyanocitta cristata,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,camera,1,NA,NA,experimental,longitudinal,90
